record_id,station_id,plant,region,gas_type,supply_date,supply_volume,revenue,status
2022,S3022,Plant_C,East,PNG,2023-08-04,429.77,,Active
2023,S3023,Plant_B,East,CNG,2023-09-25,137.03,,
2024,S3024,Plant_A,East,,2023-11-08,227.7,52.86,Active
2025,S3025,Plant_C,West,LNG,2023-09-02,,412.33,
2026,S3026,Plant_B,North,CNG,2023-08-25,731.54,63.64,
2027,S3027,Plant_A,North,,2023-08-14,,,
2028,S3028,Plant_B,South,LNG,2023-01-14,,77.15,
2029,S3029,Plant_D,,PNG,2023-08-24,197.15,494.38,Inactive
2030,S3030,Plant_A,South,CNG,2023-07-24,,401.42,
2031,S3031,Plant_C,South,PNG,2023-09-23,,263.45,Active
2032,S3032,Plant_B,West,LNG,2023-12-23,,,Active
2033,S3033,Plant_C,East,,2023-11-02,965.19,393.9,
2034,S3034,Plant_C,West,LNG,2023-09-25,695.15,,
2035,S3035,Plant_A,South,PNG,2023-06-19,432.97,119.1,Inactive
2036,S3036,Plant_D,East,LNG,2023-04-16,,144.85,Inactive
2037,S3037,Plant_B,East,PNG,2023-08-25,,,Inactive
2038,S3038,Plant_A,West,PNG,2023-06-05,,,Active
2039,S3039,Plant_B,North,,2023-06-19,,,Active
2040,S3040,Plant_D,North,LNG,2023-11-17,,160.91,Inactive
2041,S3041,Plant_A,,,2023-01-10,990.84,,Inactive
2042,S3042,Plant_A,,,2023-10-04,,,
2043,S3043,Plant_C,North,LNG,2023-06-05,,,Active
2044,S3044,Plant_D,East,CNG,2023-10-26,,206.08,Active
2045,S3045,Plant_D,East,PNG,2023-05-17,264.44,,Inactive
2046,S3046,Plant_A,West,CNG,2023-06-25,620.62,161.29,
2047,S3047,Plant_D,North,LNG,2023-03-08,850.53,,Inactive
2048,S3048,Plant_C,,CNG,2023-09-21,858.56,,Inactive
2049,S3049,Plant_B,East,,2023-01-17,294.76,378.71,Active
2050,S3050,Plant_D,East,LNG,2023-04-20,111.88,344.22,Active
2051,S3051,Plant_C,,PNG,2023-01-27,,452.73,
2052,S3052,Plant_D,North,PNG,2023-09-11,209.07,,Inactive
2053,S3053,Plant_A,,CNG,2023-12-20,255.61,329.33,
2054,S3054,Plant_A,West,PNG,2023-01-02,,410.43,Active
2055,S3055,Plant_C,East,CNG,2023-08-10,,,Active
2056,S3056,Plant_B,,PNG,2023-06-20,,263.86,Inactive
2057,S3057,Plant_B,South,CNG,2023-02-18,439.19,,
2058,S3058,Plant_C,,LNG,2023-12-25,412.19,,Inactive
2059,S3059,Plant_D,East,CNG,2023-05-14,245.82,259.61,Active
2060,S3060,Plant_A,East,PNG,2023-01-22,206.28,,Inactive
2061,S3061,Plant_C,South,LNG,2023-01-21,,,Active
2062,S3062,Plant_B,North,PNG,2023-03-25,,156.23,
2063,S3063,Plant_A,,CNG,2023-09-10,862.89,,Active
2064,S3064,Plant_D,East,PNG,2023-04-21,991.21,91.16,Inactive
2065,S3065,Plant_B,East,,2023-07-15,,58.75,Active
2066,S3066,Plant_B,West,PNG,2023-03-26,,374.3,Inactive
2067,S3067,Plant_C,,,2023-08-06,241.5,,Active
2068,S3068,Plant_B,,PNG,2023-12-05,982.09,225.5,Inactive
2069,S3069,Plant_D,West,LNG,2023-06-19,935.79,,
2070,S3070,Plant_B,West,,2023-06-27,,,Active
2071,S3071,Plant_D,West,PNG,2023-11-25,403.35,148.42,Active
2072,S3072,Plant_A,East,,2023-07-09,,,Active
2073,S3073,Plant_C,West,LNG,2023-09-04,883.64,,Active
2074,S3074,Plant_C,South,,2023-01-14,,,Inactive
2075,S3075,Plant_A,North,,2023-12-19,497.13,293.35,Inactive
2076,S3076,Plant_C,South,CNG,2023-01-08,590.03,102.99,Inactive
2077,S3077,Plant_C,,PNG,2023-09-19,454.46,,Active
2078,S3078,Plant_D,West,PNG,2023-07-25,331.79,123.98,Active
2079,S3079,Plant_A,West,,2023-03-03,,,Active
2080,S3080,Plant_B,East,,2023-04-18,239.75,,Active
2081,S3081,Plant_A,North,LNG,2023-10-26,887.43,,
2082,S3082,Plant_B,East,PNG,2023-12-26,,424.53,
2083,S3083,Plant_D,East,,2023-09-03,,,
2084,S3084,Plant_C,,LNG,2023-05-20,536.61,,
2085,S3085,Plant_C,West,CNG,2023-08-26,,,Inactive
2086,S3086,Plant_A,West,CNG,2023-04-18,,,Inactive
2087,S3087,Plant_D,West,LNG,2023-04-14,598.96,167.47,Inactive
2088,S3088,Plant_C,East,CNG,2023-09-24,190.66,,Inactive
2089,S3089,Plant_C,East,CNG,2023-09-09,,,Inactive
2090,S3090,Plant_B,East,CNG,2023-01-16,343.71,63.23,
2091,S3091,Plant_C,North,LNG,2023-05-27,,,Active
2092,S3092,Plant_A,East,CNG,2023-05-01,169.98,84.29,
2093,S3093,Plant_D,East,,2023-10-12,,,Active
2094,S3094,Plant_B,East,LNG,2023-03-09,,,Active
2095,S3095,Plant_C,,LNG,2023-07-09,111.16,63.03,Active
2096,S3096,Plant_A,North,LNG,2023-01-22,,,
2097,S3097,Plant_D,West,PNG,2023-09-28,,,
2098,S3098,Plant_B,West,LNG,2023-10-22,,,
2099,S3099,Plant_D,South,,2023-10-08,813.37,,
2100,S3100,Plant_B,,,2023-12-01,860.47,,
2101,S3101,Plant_B,,PNG,2023-07-16,445.29,,
2102,S3102,Plant_D,East,,2023-08-15,810.93,482.82,
2103,S3103,Plant_B,South,PNG,2023-11-23,,354.11,Active
2104,S3104,Plant_C,South,,2023-10-07,707.2,,
2105,S3105,Plant_B,East,CNG,2023-11-02,240.2,,Inactive
2106,S3106,Plant_D,South,LNG,2023-09-14,843.84,,Inactive
2107,S3107,Plant_A,,LNG,2023-03-22,,380.93,Inactive
2108,S3108,Plant_C,South,PNG,2023-09-08,903.25,429.46,
2109,S3109,Plant_A,West,CNG,2023-11-02,475.62,,Inactive
2110,S3110,Plant_B,North,CNG,2023-09-28,,,
2111,S3111,Plant_C,South,PNG,2023-04-11,237.5,142.12,Active
2112,S3112,Plant_B,West,LNG,2023-11-08,261.39,,Inactive
2113,S3113,Plant_B,West,LNG,2023-10-06,780.32,292.36,
2114,S3114,Plant_A,,PNG,2023-09-12,,,Active
2115,S3115,Plant_A,South,,2023-01-26,,165.25,Active
2116,S3116,Plant_C,North,,2023-07-17,720.44,67.05,Inactive
2117,S3117,Plant_B,East,PNG,2023-06-13,,,Active
2118,S3118,Plant_B,North,LNG,2023-06-01,656.27,136.91,
2119,S3119,Plant_B,,CNG,2023-10-14,,,
2120,S3120,Plant_C,West,PNG,2023-03-16,,202.24,Inactive
2121,S3121,Plant_C,South,LNG,2023-12-18,,,Active
2122,S3122,Plant_C,East,PNG,2023-04-14,,,Active
2123,S3123,Plant_C,North,LNG,2023-02-27,,,Active
2124,S3124,Plant_A,West,LNG,2023-02-15,,,Active
2125,S3125,Plant_A,North,,2023-07-28,,457.11,Active
2126,S3126,Plant_B,East,LNG,2023-12-19,113.05,,Active
2127,S3127,Plant_A,West,PNG,2023-07-27,674.24,,Active
2128,S3128,Plant_B,East,LNG,2023-10-25,,264.36,Active
2129,S3129,Plant_D,South,PNG,2023-02-28,,115.83,
2130,S3130,Plant_B,North,LNG,2023-10-15,493.76,427.1,Active
2131,S3131,Plant_A,West,,2023-09-19,,,Active
2132,S3132,Plant_B,North,,2023-07-08,313.16,461.56,Active
2133,S3133,Plant_B,West,PNG,2023-10-16,783.76,313.48,Inactive
2134,S3134,Plant_C,,,2023-02-19,610.64,303.97,Active
2135,S3135,Plant_D,North,PNG,2023-12-23,825.99,,Active
2136,S3136,Plant_A,,,2023-02-28,921.73,,
2137,S3137,Plant_D,South,,2023-07-22,515.44,,Active
2138,S3138,Plant_C,,CNG,2023-12-14,282.57,,Active
2139,S3139,Plant_B,South,LNG,2023-09-11,,214.5,Active
2140,S3140,Plant_A,South,,2023-03-24,202.39,,Inactive
2141,S3141,Plant_B,South,CNG,2023-11-26,491.54,,Active
2142,S3142,Plant_A,West,CNG,2023-05-17,364.53,,
2143,S3143,Plant_C,North,CNG,2023-08-18,727.09,,
2144,S3144,Plant_A,East,LNG,2023-07-15,,,Inactive
2145,S3145,Plant_B,West,,2023-08-15,,,
2146,S3146,Plant_C,West,CNG,2023-09-09,,142.38,Inactive
2147,S3147,Plant_A,North,LNG,2023-10-06,,,Inactive
2148,S3148,Plant_A,South,CNG,2023-07-21,,,Active
2149,S3149,Plant_A,West,LNG,2023-10-13,696.65,,Active
2150,S3150,Plant_D,South,PNG,2023-09-11,654.51,292.56,Active
2151,S3151,Plant_D,East,PNG,2023-02-28,454.52,,Active
2152,S3152,Plant_B,East,PNG,2023-02-08,368.23,,
2153,S3153,Plant_A,East,LNG,2023-04-26,,440.6,
2154,S3154,Plant_B,East,PNG,2023-09-14,271.17,239.99,
2155,S3155,Plant_A,,,2023-11-14,,,
2156,S3156,Plant_A,North,CNG,2023-03-27,,302.78,Inactive
2157,S3157,Plant_C,East,LNG,2023-02-19,581.52,290.03,Inactive
2158,S3158,Plant_B,North,,2023-07-04,,176.86,Active
2159,S3159,Plant_A,South,,2023-06-04,,383.73,Inactive
2160,S3160,Plant_B,,PNG,2023-01-05,,,
2161,S3161,Plant_D,,,2023-08-16,521.54,,Inactive
2162,S3162,Plant_A,North,LNG,2023-11-04,378.74,115.61,
2163,S3163,Plant_B,East,LNG,2023-10-11,628.03,,
2164,S3164,Plant_A,West,LNG,2023-01-01,300.4,313.87,Active
2165,S3165,Plant_D,South,LNG,2023-12-04,436.42,,Active
2166,S3166,Plant_A,South,LNG,2023-01-05,,,Active
2167,S3167,Plant_B,South,,2023-02-05,512.21,219.08,Inactive
2168,S3168,Plant_D,West,,2023-02-25,,,Inactive
2169,S3169,Plant_D,East,CNG,2023-05-26,117.44,102.91,Active
2170,S3170,Plant_C,,,2023-04-15,,,Inactive
2171,S3171,Plant_D,South,,2023-03-24,,391.05,
2172,S3172,Plant_D,East,LNG,2023-12-12,135.52,412.98,Active
2173,S3173,Plant_A,North,PNG,2023-07-27,920.2,159.95,Inactive
2174,S3174,Plant_A,West,LNG,2023-05-13,689.58,71.95,
2175,S3175,Plant_C,North,LNG,2023-07-08,,87.39,
2176,S3176,Plant_B,East,PNG,2023-03-19,,,
2177,S3177,Plant_D,,,2023-04-18,,412.75,
2178,S3178,Plant_A,West,LNG,2023-08-27,,,
2179,S3179,Plant_D,West,CNG,2023-06-13,,,Active
2180,S3180,Plant_C,West,LNG,2023-02-17,443.5,,Inactive
2181,S3181,Plant_C,North,CNG,2023-07-12,523.82,463.81,Inactive
2182,S3182,Plant_C,East,CNG,2023-04-28,937.19,,Active
2183,S3183,Plant_B,East,PNG,2023-04-27,,,Inactive
2184,S3184,Plant_A,North,LNG,2023-07-20,,201.48,Inactive
2185,S3185,Plant_D,South,CNG,2023-01-09,,,Active
2186,S3186,Plant_D,North,LNG,2023-05-27,,,Inactive
2187,S3187,Plant_C,North,CNG,2023-02-13,,405.52,Active
2188,S3188,Plant_D,North,,2023-09-03,487.58,,Active
2189,S3189,Plant_D,South,LNG,2023-02-10,,,
2190,S3190,Plant_A,,PNG,2023-01-02,322.94,,Inactive
2191,S3191,Plant_B,South,PNG,2023-06-21,801.92,413.23,Active
2192,S3192,Plant_A,East,LNG,2023-10-25,112.29,,Inactive
2193,S3193,Plant_B,West,PNG,2023-03-21,295.26,,
2194,S3194,Plant_D,,CNG,2023-01-17,,440.87,Active
2195,S3195,Plant_C,,CNG,2023-12-14,,,
2196,S3196,Plant_C,North,CNG,2023-09-21,,424.63,
2197,S3197,Plant_A,South,,2023-10-13,153.24,464.98,Inactive
2198,S3198,Plant_B,South,CNG,2023-01-01,966.43,,
2199,S3199,Plant_C,South,,2023-10-02,994.31,94.43,Active
2200,S3200,Plant_B,North,,2023-04-12,115.19,,
2201,S3201,Plant_B,East,PNG,2023-07-11,,,
2202,S3202,Plant_B,North,PNG,2023-05-19,,343.69,Active
2203,S3203,Plant_C,,LNG,2023-05-06,,263.7,Inactive
2204,S3204,Plant_D,South,PNG,2023-11-05,154.8,,Active
2205,S3205,Plant_C,West,,2023-12-09,565.79,267.96,
2206,S3206,Plant_C,North,PNG,2023-04-07,,277.49,Active
2207,S3207,Plant_A,East,LNG,2023-07-18,,96.31,Inactive
2208,S3208,Plant_D,East,PNG,2023-04-04,,353.05,Inactive
2209,S3209,Plant_D,East,LNG,2023-01-03,,53.87,
2210,S3210,Plant_A,North,LNG,2023-01-14,,439.47,
2211,S3211,Plant_A,,PNG,2023-02-03,,211.18,Inactive
2212,S3212,Plant_C,West,LNG,2023-10-16,,,Inactive
2213,S3213,Plant_B,South,,2023-04-19,784.75,,Inactive
2214,S3214,Plant_A,South,LNG,2023-07-05,,155.36,Inactive
2215,S3215,Plant_A,,,2023-04-07,,139.29,Inactive
2216,S3216,Plant_C,East,LNG,2023-01-06,179.14,80.32,Inactive
2217,S3217,Plant_D,,,2023-07-13,875.73,,Active
2218,S3218,Plant_B,North,LNG,2023-10-26,,,Inactive
2219,S3219,Plant_B,East,,2023-01-19,455.29,495.33,
2220,S3220,Plant_C,,CNG,2023-10-18,919.59,,Inactive
2221,S3221,Plant_A,East,CNG,2023-03-02,,,Inactive
2222,S3222,Plant_B,North,CNG,2023-07-09,125.1,294.73,
2223,S3223,Plant_B,,CNG,2023-09-04,882.19,,Inactive
2224,S3224,Plant_A,North,LNG,2023-10-22,,362.05,Active
2225,S3225,Plant_B,East,PNG,2023-02-13,891.46,394.13,Inactive
2226,S3226,Plant_A,North,,2023-02-06,,432.43,Active
2227,S3227,Plant_D,East,,2023-10-15,,,
2228,S3228,Plant_C,West,,2023-03-17,,115.43,
2229,S3229,Plant_D,West,LNG,2023-02-22,,,
2230,S3230,Plant_D,West,,2023-01-01,,494.56,Active
2231,S3231,Plant_A,West,CNG,2023-02-02,,450.49,
2232,S3232,Plant_B,East,CNG,2023-11-01,,62.89,Active
2233,S3233,Plant_C,North,LNG,2023-02-25,760.44,440.81,Inactive
2234,S3234,Plant_C,South,LNG,2023-08-04,,,Inactive
2235,S3235,Plant_A,,PNG,2023-08-10,368.97,,Inactive
2236,S3236,Plant_A,East,LNG,2023-07-16,,213.58,Inactive
2237,S3237,Plant_C,East,,2023-05-13,,458.53,Inactive
2238,S3238,Plant_A,North,LNG,2023-07-05,,385.28,
2239,S3239,Plant_A,North,,2023-11-25,,,Active
2240,S3240,Plant_A,South,CNG,2023-04-12,,277.39,
2241,S3241,Plant_A,,PNG,2023-04-02,143.88,368.09,Active
2242,S3242,Plant_D,North,CNG,2023-12-09,316.89,213.48,Active
2243,S3243,Plant_B,,CNG,2023-10-09,,,Active
2244,S3244,Plant_D,West,CNG,2023-11-27,892.28,,Inactive
2245,S3245,Plant_D,,LNG,2023-06-15,,131.48,Inactive
2246,S3246,Plant_A,,CNG,2023-07-19,,241.19,
2247,S3247,Plant_C,North,CNG,2023-03-27,633.29,292.62,Inactive
2248,S3248,Plant_B,East,PNG,2023-01-13,609.35,,
2249,S3249,Plant_D,South,CNG,2023-03-16,668.84,,Inactive
2250,S3250,Plant_B,,,2023-06-10,,,
2251,S3251,Plant_D,South,PNG,2023-05-27,762.58,465.66,Inactive
2252,S3252,Plant_C,North,PNG,2023-09-22,,313.11,Inactive
2253,S3253,Plant_D,,PNG,2023-08-16,356.24,205.05,
2254,S3254,Plant_A,East,LNG,2023-06-22,,,Inactive
2255,S3255,Plant_C,South,,2023-01-21,357.17,359.96,Active
2256,S3256,Plant_A,East,,2023-11-18,,,Active
2257,S3257,Plant_B,West,CNG,2023-11-11,,,Active
2258,S3258,Plant_C,East,PNG,2023-09-03,496.22,,Active
2259,S3259,Plant_D,North,,2023-12-22,,391.43,
2260,S3260,Plant_B,East,PNG,2023-07-26,,,
2261,S3261,Plant_A,North,,2023-03-23,,,Inactive
2262,S3262,Plant_D,West,CNG,2023-09-25,,,Active
2263,S3263,Plant_A,South,PNG,2023-06-05,,247.73,Active
2264,S3264,Plant_C,East,,2023-01-12,,63.82,Inactive
2265,S3265,Plant_C,North,PNG,2023-08-28,922.05,,Active
2266,S3266,Plant_C,South,,2023-08-21,481.68,219.61,Inactive
2267,S3267,Plant_D,North,LNG,2023-07-19,,,Active
2268,S3268,Plant_D,South,PNG,2023-10-11,556.39,,Inactive
2269,S3269,Plant_B,West,CNG,2023-10-28,217.34,,Active
2270,S3270,Plant_A,,PNG,2023-04-20,,,Inactive
2271,S3271,Plant_B,,LNG,2023-12-01,,304.88,
2272,S3272,Plant_C,East,,2023-11-26,,,Inactive
2273,S3273,Plant_B,East,,2023-05-28,,,
2274,S3274,Plant_B,,PNG,2023-07-19,,393.22,
2275,S3275,Plant_A,,CNG,2023-09-28,843.17,453.36,Active
2276,S3276,Plant_C,East,,2023-08-05,129.43,,
2277,S3277,Plant_B,East,,2023-01-27,,,
2278,S3278,Plant_C,West,LNG,2023-10-28,154.99,270.25,Active
2279,S3279,Plant_B,West,PNG,2023-05-05,596.36,,Active
2280,S3280,Plant_D,,LNG,2023-06-24,,,Active
2281,S3281,Plant_A,,CNG,2023-01-22,,163.07,Active
2282,S3282,Plant_D,North,CNG,2023-12-01,390.5,248.01,Inactive
2283,S3283,Plant_A,West,,2023-09-11,958.41,,Active
2284,S3284,Plant_B,East,PNG,2023-05-01,912.64,,Inactive
2285,S3285,Plant_D,East,PNG,2023-11-05,,,
2286,S3286,Plant_A,West,PNG,2023-09-24,162.35,208.61,
2287,S3287,Plant_D,North,LNG,2023-11-17,255.24,147.05,Inactive
2288,S3288,Plant_C,West,,2023-07-11,611.21,246.65,
2289,S3289,Plant_C,East,,2023-04-19,,144.12,Inactive
2290,S3290,Plant_B,,LNG,2023-05-14,385.01,240.14,Active
2291,S3291,Plant_D,,CNG,2023-09-20,753.63,358.29,Inactive
2292,S3292,Plant_A,West,PNG,2023-03-06,841.66,,Active
2293,S3293,Plant_B,,CNG,2023-04-20,821.78,,
2294,S3294,Plant_C,West,PNG,2023-01-01,,200.63,
2295,S3295,Plant_D,South,CNG,2023-12-09,267.39,,Active
2296,S3296,Plant_C,South,CNG,2023-12-28,,373.1,
2297,S3297,Plant_C,North,CNG,2023-04-06,,484.35,
2298,S3298,Plant_D,West,LNG,2023-10-12,,468.28,Inactive
2299,S3299,Plant_C,East,PNG,2023-08-08,,140.22,Inactive
2300,S3300,Plant_B,South,CNG,2023-05-05,,401.4,Inactive
2301,S3301,Plant_B,,,2023-10-10,,476.39,Active
2302,S3302,Plant_D,South,,2023-09-21,290.95,267.78,Active
2303,S3303,Plant_A,South,PNG,2023-02-15,604.58,,
2304,S3304,Plant_B,South,PNG,2023-05-02,,,
2305,S3305,Plant_B,South,CNG,2023-03-17,,265.18,
2306,S3306,Plant_B,North,,2023-07-22,,,Active
2307,S3307,Plant_B,,LNG,2023-04-08,649.54,164.32,Active
2308,S3308,Plant_B,West,,2023-01-22,452.77,,Active
2309,S3309,Plant_C,,PNG,2023-05-17,405.58,,
2310,S3310,Plant_B,East,PNG,2023-06-28,782.62,,Active
2311,S3311,Plant_B,East,LNG,2023-06-26,874.82,,Inactive
2312,S3312,Plant_A,East,CNG,2023-08-19,,303.14,Inactive
2313,S3313,Plant_C,North,LNG,2023-10-27,,,
2314,S3314,Plant_B,,LNG,2023-10-12,,413.04,Inactive
2315,S3315,Plant_B,East,LNG,2023-10-18,809.58,,
2316,S3316,Plant_B,South,LNG,2023-04-03,780.54,,Inactive
2317,S3317,Plant_D,East,PNG,2023-03-02,235.54,120.18,Active
2318,S3318,Plant_A,,,2023-10-01,,480.47,
2319,S3319,Plant_B,East,CNG,2023-05-23,359.88,,
2320,S3320,Plant_C,East,,2023-10-08,488.63,392.07,Inactive
2321,S3321,Plant_C,East,,2023-11-10,811.71,,Inactive
2322,S3322,Plant_B,,CNG,2023-09-26,,130.14,Inactive
2323,S3323,Plant_B,East,PNG,2023-05-27,,213.08,
2324,S3324,Plant_A,West,LNG,2023-02-14,643.9,,Inactive
2325,S3325,Plant_A,East,PNG,2023-09-01,,,Inactive
2326,S3326,Plant_C,East,,2023-10-12,413.05,,Active
2327,S3327,Plant_D,North,,2023-04-18,,,
2328,S3328,Plant_C,West,,2023-03-07,,346.28,Inactive
2329,S3329,Plant_D,East,CNG,2023-07-13,232.9,,
2330,S3330,Plant_C,North,LNG,2023-05-23,124.61,,Active
2331,S3331,Plant_A,West,,2023-05-23,658.77,171.56,
2332,S3332,Plant_A,North,LNG,2023-05-20,,,Inactive
2333,S3333,Plant_A,West,CNG,2023-08-28,809.56,53.11,
2334,S3334,Plant_C,,PNG,2023-11-23,,,Active
2335,S3335,Plant_A,West,,2023-09-19,,402.87,Active
2336,S3336,Plant_A,South,CNG,2023-09-06,208.0,,
2337,S3337,Plant_C,East,CNG,2023-06-13,,,Inactive
2338,S3338,Plant_B,North,,2023-01-17,586.92,437.23,Active
2339,S3339,Plant_D,East,LNG,2023-10-21,,,Active
2340,S3340,Plant_D,South,CNG,2023-09-24,,99.56,
2341,S3341,Plant_A,,PNG,2023-11-12,,452.33,Inactive
2342,S3342,Plant_A,East,CNG,2023-04-16,,,Active
2343,S3343,Plant_B,West,CNG,2023-10-24,697.0,,
2344,S3344,Plant_D,West,,2023-11-09,,274.22,Inactive
2345,S3345,Plant_C,North,,2023-03-22,,449.96,
2346,S3346,Plant_C,East,CNG,2023-06-18,265.8,114.94,
2347,S3347,Plant_C,,PNG,2023-04-16,,,Active
2348,S3348,Plant_B,North,LNG,2023-01-12,,,Inactive
2349,S3349,Plant_A,South,PNG,2023-08-06,,98.65,
2350,S3350,Plant_C,South,PNG,2023-10-19,979.67,399.1,Active
2351,S3351,Plant_B,North,CNG,2023-01-07,,99.11,Inactive
2352,S3352,Plant_C,,,2023-02-15,,109.78,
2353,S3353,Plant_B,South,PNG,2023-02-27,,,Inactive
2354,S3354,Plant_A,West,CNG,2023-05-13,,,Inactive
2355,S3355,Plant_D,East,LNG,2023-06-20,,,
2356,S3356,Plant_A,North,PNG,2023-05-12,245.27,353.9,Active
2357,S3357,Plant_A,North,PNG,2023-05-14,,189.65,Inactive
2358,S3358,Plant_D,West,LNG,2023-04-11,,,Active
2359,S3359,Plant_B,East,,2023-08-27,,,Inactive
2360,S3360,Plant_C,West,PNG,2023-06-23,,,Inactive
2361,S3361,Plant_B,South,,2023-12-26,444.79,236.8,Active
2362,S3362,Plant_C,East,LNG,2023-04-06,705.47,131.04,
2363,S3363,Plant_D,West,CNG,2023-11-06,,,
2364,S3364,Plant_B,North,CNG,2023-06-10,,,Inactive
2365,S3365,Plant_C,,PNG,2023-08-27,408.25,,Active
2366,S3366,Plant_A,South,CNG,2023-10-16,,,
2367,S3367,Plant_B,East,,2023-09-21,,328.03,Active
2368,S3368,Plant_A,West,CNG,2023-07-17,822.79,,Active
2369,S3369,Plant_A,East,CNG,2023-08-13,609.78,,Active
2370,S3370,Plant_D,West,,2023-06-17,739.78,,Inactive
2371,S3371,Plant_B,South,CNG,2023-05-05,,52.32,
2372,S3372,Plant_C,East,LNG,2023-04-01,,316.5,Inactive
2373,S3373,Plant_C,East,PNG,2023-12-27,,128.07,Active
2374,S3374,Plant_B,,,2023-02-12,364.76,174.0,Active
2375,S3375,Plant_C,,PNG,2023-07-21,,184.69,Inactive
2376,S3376,Plant_B,South,PNG,2023-03-11,,124.15,Inactive
2377,S3377,Plant_B,North,CNG,2023-08-19,,,
2378,S3378,Plant_A,West,CNG,2023-04-17,,379.95,Inactive
2379,S3379,Plant_C,West,CNG,2023-03-03,220.01,,Inactive
2380,S3380,Plant_A,,,2023-01-10,,,Inactive
2381,S3381,Plant_D,South,LNG,2023-03-14,592.09,372.83,Inactive
2382,S3382,Plant_D,South,,2023-08-12,,,
2383,S3383,Plant_B,,PNG,2023-06-28,,332.4,Inactive
2384,S3384,Plant_A,South,,2023-09-07,,451.56,Inactive
2385,S3385,Plant_A,West,PNG,2023-06-11,197.33,,
2386,S3386,Plant_D,East,LNG,2023-09-07,,,Inactive
2387,S3387,Plant_B,,,2023-05-08,,,Active
2388,S3388,Plant_B,,PNG,2023-03-05,,,
2389,S3389,Plant_A,West,PNG,2023-09-26,505.29,60.71,Inactive
2390,S3390,Plant_C,East,PNG,2023-06-26,,,Active
2391,S3391,Plant_C,South,,2023-09-18,,,Inactive
2392,S3392,Plant_D,West,PNG,2023-06-11,748.23,411.69,
2393,S3393,Plant_A,West,PNG,2023-12-02,255.75,58.09,Active
2394,S3394,Plant_A,West,PNG,2023-04-23,106.07,135.67,
2395,S3395,Plant_B,West,PNG,2023-07-06,,332.36,Active
2396,S3396,Plant_B,West,LNG,2023-12-14,,,Inactive
2397,S3397,Plant_A,North,CNG,2023-12-10,,209.29,
2398,S3398,Plant_B,West,,2023-06-18,435.47,66.49,Active
2399,S3399,Plant_B,East,LNG,2023-08-13,205.45,,
2400,S3400,Plant_B,East,PNG,2023-07-10,,200.36,Active
2401,S3401,Plant_D,,PNG,2023-06-22,854.72,,Inactive
2402,S3402,Plant_C,East,LNG,2023-07-13,201.46,150.42,Active
2403,S3403,Plant_D,West,PNG,2023-06-20,442.52,,Inactive
2404,S3404,Plant_D,South,LNG,2023-06-06,,111.48,
2405,S3405,Plant_A,South,LNG,2023-05-14,951.01,,
2406,S3406,Plant_B,North,CNG,2023-07-20,481.69,,Active
2407,S3407,Plant_C,North,PNG,2023-02-24,332.05,173.96,
2408,S3408,Plant_D,West,LNG,2023-11-11,664.27,242.92,Active
2409,S3409,Plant_C,West,PNG,2023-07-08,726.92,,
2410,S3410,Plant_D,North,,2023-07-19,,50.91,Inactive
2411,S3411,Plant_A,West,CNG,2023-09-04,,,
2412,S3412,Plant_C,,CNG,2023-07-21,253.28,,
2413,S3413,Plant_A,North,LNG,2023-09-20,,139.32,Inactive
2414,S3414,Plant_C,North,PNG,2023-07-23,649.17,,
2415,S3415,Plant_D,,PNG,2023-02-07,,,
2416,S3416,Plant_B,,CNG,2023-01-06,300.56,185.6,Inactive
2417,S3417,Plant_C,East,,2023-05-01,,292.54,Active
2418,S3418,Plant_C,East,PNG,2023-01-12,883.25,,Inactive
2419,S3419,Plant_A,,LNG,2023-11-28,215.95,,Active
2420,S3420,Plant_A,West,PNG,2023-03-25,,348.14,
2421,S3421,Plant_A,West,CNG,2023-08-10,906.67,,Active
2422,S3422,Plant_D,,PNG,2023-04-01,,194.3,Inactive
2423,S3423,Plant_B,West,PNG,2023-04-11,336.49,,Active
2424,S3424,Plant_D,South,,2023-11-28,465.38,66.28,
2425,S3425,Plant_D,West,,2023-06-19,933.95,156.81,Active
2426,S3426,Plant_B,South,PNG,2023-05-18,374.05,,Active
2427,S3427,Plant_B,East,PNG,2023-04-15,769.92,,
2428,S3428,Plant_D,North,CNG,2023-10-06,770.4,440.88,
2429,S3429,Plant_C,South,CNG,2023-01-09,988.33,,Active
2430,S3430,Plant_B,East,,2023-12-01,,,
2431,S3431,Plant_C,,CNG,2023-09-08,,152.53,Active
2432,S3432,Plant_A,North,LNG,2023-10-10,199.13,123.21,
2433,S3433,Plant_C,West,LNG,2023-02-28,319.33,,Inactive
2434,S3434,Plant_B,,CNG,2023-08-01,,,
2435,S3435,Plant_A,North,,2023-08-11,,,Inactive
2436,S3436,Plant_A,East,LNG,2023-06-08,,,
2437,S3437,Plant_B,West,LNG,2023-05-08,,,Active
2438,S3438,Plant_A,West,CNG,2023-01-17,265.5,268.28,
2439,S3439,Plant_C,South,,2023-02-13,358.2,,
2440,S3440,Plant_C,South,PNG,2023-07-13,488.76,,Inactive
2441,S3441,Plant_A,South,LNG,2023-07-09,235.74,,Inactive
2442,S3442,Plant_A,,,2023-07-06,,135.5,
2443,S3443,Plant_A,South,PNG,2023-11-12,778.95,86.48,Inactive
2444,S3444,Plant_B,East,CNG,2023-04-23,138.91,,Inactive
